X,Y,Z,Index,Val
91,73,16,11772,0.289999992
68,27,16,8736,0.268000007
40,46,16,5115,0.053599997999999996
74,46,16,9535,0.052200000999999996
97,129,16,12608,0.078900002
62,83,16,8012,0.080899999
36,71,16,4620,0.072099999
34,29,16,4318,0.301999986
17,25,16,2104,0.095799997
72,91,16,9320,0.307000011
40,31,16,5100,0.08550000199999999
22,80,16,2809,0.31099999
78,92,16,10101,0.28099998800000003
92,114,16,11943,0.305000007
7,110,16,889,0.032499999
32,123,16,4152,0.084899999
5,120,16,639,0.029200001
88,29,16,11338,0.103799999
26,82,16,3331,0.30399999
53,8,16,6767,0.019300001
9,107,16,1146,0.024800001000000002
68,67,16,8776,0.31400001
77,19,16,9898,0.120099999
13,81,16,1640,0.32400000100000004
33,44,16,4203,0.037900001
91,113,16,11812,0.307999998
37,45,16,4724,0.056499999
74,53,16,9542,0.062899999
26,1,16,3250,0.057
95,120,16,12339,0.038600001
33,61,16,4220,0.153799996
63,124,16,8183,0.301999986
47,4,16,5983,0.0429
91,103,16,11802,0.282999992
66,117,16,8566,0.058699999
5,33,16,552,0.037900001
69,47,16,8886,0.075099997
81,122,16,10521,0.1514
91,75,16,11774,0.29199999600000004
96,3,16,12352,0.024
81,30,16,10429,0.0559
33,47,16,4206,0.065899998
47,89,16,6068,0.291000009
18,58,16,2267,0.287
21,101,16,2700,0.16769999300000002
87,26,16,11205,0.057799999000000005
67,75,16,8654,0.06419999900000001
87,54,16,11233,0.150199994
50,3,16,6372,0.028100001
62,126,16,8055,0.310000002
79,61,16,10200,0.039900001000000004
21,50,16,2649,0.287
56,126,16,7275,0.314999998
2,83,16,212,0.326000005
58,9,16,7418,0.050700000999999995
62,2,16,7931,0.112999998
71,46,16,9145,0.0535
35,114,16,4533,0.0504
78,119,16,10128,0.10300000000000001
73,90,16,9449,0.289999992
97,6,16,12485,0.050000000999999995
90,27,16,11596,0.19490000600000001
71,91,16,9190,0.293000013
48,26,16,6135,0.301999986
54,47,16,6936,0.079300001
23,98,16,2957,0.104000002
85,76,16,10995,0.082599998
70,114,16,9083,0.088100001
70,9,16,8978,0.033300001
43,55,16,5514,0.024499998999999998
31,1,16,3900,0.040199999
47,20,16,5999,0.038600001
74,83,16,9572,0.0524
95,98,16,12317,0.0418
93,89,16,12048,0.26300001100000003
11,7,16,1306,0.0902
7,77,16,856,0.04410000099999999
73,7,16,9366,0.061799999
91,34,16,11733,0.058800001
2,80,16,209,0.32400000100000004
65,37,16,8356,0.0339
9,59,16,1098,0.296999991
7,73,16,852,0.32400000100000004
51,31,16,6530,0.064099997
41,67,16,5266,0.152999997
100,73,16,12942,0.031599998
7,114,16,893,0.0594
62,88,16,8017,0.28499999600000003
94,111,16,12200,0.300000012
6,55,16,704,0.298000008
88,96,16,11405,0.1514
41,98,16,5297,0.31099999
6,25,16,674,0.031500001
7,76,16,855,0.312999994
68,1,16,8710,0.059799999000000006
1,76,16,75,0.073600002
92,49,16,11878,0.106299996
7,78,16,857,0.324999988
99,110,16,12849,0.312000006
40,21,16,5090,0.19670000699999998
39,61,16,5000,0.291000009
50,40,16,6409,0.102899998
86,10,16,11059,0.078100003
19,2,16,2341,0.0902
36,61,16,4610,0.291000009
84,79,16,10868,0.115800001
85,71,16,10990,0.298999995
43,36,16,5495,0.09189999800000001
96,78,16,12427,0.305000007
6,130,16,779,0.104099996
10,13,16,1182,0.2245
41,85,16,5284,0.11699999900000001
32,53,16,4082,0.28499999600000003
37,20,16,4699,0.08500000099999999
79,68,16,10207,0.326999992
61,9,16,7808,0.0678
86,26,16,11075,0.052499998
79,46,16,10185,0.314999998
86,118,16,11167,0.086499996
3,2,16,261,0.078000002
89,26,16,11465,0.106299996
1,79,16,78,0.319599986
37,87,16,4766,0.300000012
87,106,16,11285,0.307999998
76,66,16,9815,0.326000005
62,7,16,7936,0.09030000099999999
92,81,16,11910,0.307000011
36,28,16,4577,0.30399999
50,109,16,6478,0.287
83,68,16,10727,0.316000015
54,10,16,6899,0.035799999
73,91,16,9450,0.282000005
16,38,16,1987,0.084100001
59,39,16,7578,0.031599998
40,101,16,5170,0.100100003
51,82,16,6581,0.1021
84,58,16,10847,0.308999985
39,95,16,5034,0.307000011
53,113,16,6872,0.28099998800000003
99,103,16,12842,0.022600001
50,125,16,6494,0.084799998
51,1,16,6500,0.0277
66,82,16,8531,0.0285
4,68,16,457,0.312000006
34,124,16,4413,0.130400002
44,32,16,5621,0.075499997
21,124,16,2723,0.146400005
22,11,16,2740,0.043299999000000006
44,55,16,5644,0.033799998
76,39,16,9788,0.307000011
62,85,16,8014,0.0458
49,86,16,6325,0.066299997
53,38,16,6797,0.071999997
64,3,16,8192,0.098899998
7,129,16,908,0.087300003
19,98,16,2437,0.0854
73,14,16,9373,0.0429
17,107,16,2186,0.074000001
73,94,16,9453,0.289000005
65,66,16,8385,0.30099999899999996
7,120,16,899,0.0548
5,5,16,524,0.0612
54,3,16,6892,0.050500002
62,125,16,8054,0.317000002
79,113,16,10252,0.065499999
36,109,16,4658,0.034499998999999996
25,115,16,3234,0.0363
78,81,16,10090,0.047499999
77,127,16,10006,0.056699999
90,53,16,11622,0.1162
4,77,16,466,0.13950000699999998
46,111,16,5960,0.034000002
81,73,16,10472,0.072099999
41,59,16,5258,0.307999998
73,42,16,9401,0.0414
93,46,16,12005,0.19699999699999998
78,67,16,10076,0.328000009
99,121,16,12860,0.048700001
19,126,16,2465,0.18330000300000002
34,98,16,4387,0.077399999
24,48,16,3037,0.046500001
41,89,16,5288,0.308999985
16,107,16,2056,0.030300001
19,71,16,2410,0.043200000999999995
10,2,16,1171,0.277999997
35,6,16,4425,0.024700001
9,12,16,1051,0.23360000600000003
61,122,16,7921,0.300000012
33,96,16,4255,0.136800006
18,55,16,2264,0.291000009
90,32,16,11601,0.14000000099999999
45,96,16,5815,0.308999985
31,121,16,4020,0.054499999
89,50,16,11489,0.11659999900000001
52,10,16,6639,0.043200000999999995
28,127,16,3636,0.17640000600000003
2,109,16,238,0.0381
96,108,16,12457,0.055100000999999996
69,67,16,8906,0.30399999
88,88,16,11397,0.08940000099999999
21,65,16,2664,0.031500001
42,86,16,5415,0.0594
20,52,16,2521,0.301999986
94,49,16,12138,0.09510000099999999
58,45,16,7454,0.054000001
46,46,16,5895,0.056400001
16,66,16,2015,0.056400001
2,7,16,136,0.191799998
40,51,16,5120,0.0186
42,20,16,5349,0.051399997999999995
44,26,16,5615,0.312000006
16,94,16,2043,0.061700001
15,2,16,1821,0.270999998
12,119,16,1548,0.036699999
100,50,16,12919,0.069399998
67,124,16,8703,0.0385
55,86,16,7105,0.047499999
99,37,16,12776,0.033399999
28,54,16,3563,0.27900001399999996
84,77,16,10866,0.097400002
61,62,16,7861,0.032099999
13,129,16,1688,0.1074
17,87,16,2166,0.312999994
3,17,16,276,0.079000004
50,36,16,6405,0.0262
65,104,16,8423,0.024
16,49,16,1998,0.043000000999999996
20,91,16,2560,0.15389999699999998
32,118,16,4147,0.0418
37,130,16,4809,0.043200000999999995
34,22,16,4311,0.093199998
13,125,16,1684,0.081600003
31,19,16,3918,0.033
20,81,16,2550,0.326000005
43,79,16,5538,0.09099999800000001
93,35,16,11994,0.050000000999999995
81,93,16,10492,0.09350000300000001
88,8,16,11317,0.037999999
82,102,16,10631,0.305000007
76,37,16,9786,0.305000007
65,2,16,8321,0.083400004
83,55,16,10714,0.307000011
72,52,16,9281,0.069799997
81,33,16,10432,0.069799997
99,6,16,12745,0.051199999
40,129,16,5198,0.078100003
38,81,16,4890,0.078400001
15,77,16,1896,0.314999998
27,83,16,3462,0.31099999
4,87,16,476,0.314999998
37,110,16,4789,0.043699998
32,7,16,4036,0.0515
11,40,16,1339,0.058499999000000004
46,14,16,5863,0.0305
74,107,16,9596,0.06419999900000001
63,50,16,8109,0.216499999
70,3,16,8972,0.071699999
12,60,16,1489,0.08910000300000001
82,5,16,10534,0.137500003
71,82,16,9181,0.057999998
36,67,16,4616,0.09350000300000001
4,76,16,465,0.12330000099999999
94,126,16,12215,0.07379999799999999
26,92,16,3341,0.301999986
15,1,16,1820,0.275000006
20,128,16,2597,0.1043
66,128,16,8577,0.33149999399999996
25,98,16,3217,0.080799997
73,102,16,9461,0.09359999699999999
31,81,16,3980,0.30099999899999996
91,107,16,11806,0.298999995
65,33,16,8352,0.0339
37,49,16,4728,0.026699999
41,31,16,5230,0.09210000199999999
5,118,16,637,0.090700001
21,113,16,2712,0.077500001
58,33,16,7442,0.039999999
38,7,16,4816,0.033599999
64,86,16,8275,0.073200002
2,45,16,174,0.11219999900000001
63,130,16,8189,0.307000011
55,71,16,7090,0.20600000000000002
87,124,16,11303,0.13070000699999998
27,107,16,3486,0.0854
37,54,16,4733,0.310000002
96,120,16,12469,0.0502
93,129,16,12088,0.105599999
98,65,16,12674,0.0263
35,16,16,4435,0.030200001
7,102,16,881,0.106299996
36,110,16,4659,0.0339
30,121,16,3890,0.0735
38,46,16,4855,0.0526
78,34,16,10043,0.301999986
100,80,16,12949,0.308999985
83,111,16,10770,0.076399997
1,19,16,18,0.058600001
62,100,16,8029,0.040600002
73,129,16,9488,0.030300001
8,36,16,945,0.0341
60,43,16,7712,0.0592
33,65,16,4224,0.170300007
43,99,16,5558,0.312000006
53,81,16,6840,0.079499997
61,97,16,7896,0.045000002000000004
86,115,16,11164,0.036600001
5,31,16,550,0.040100001
10,49,16,1218,0.1017
60,18,16,7687,0.033199999
9,26,16,1065,0.0656
47,60,16,6039,0.287999988
26,27,16,3276,0.33799999999999997
71,48,16,9147,0.063699998
93,102,16,12061,0.038699999
93,42,16,12001,0.056400001
38,41,16,4850,0.0748
23,29,16,2888,0.18449999399999997
100,37,16,12906,0.041499997999999996
30,88,16,3857,0.301999986
54,46,16,6935,0.07389999900000001
65,99,16,8418,0.042199999
99,19,16,12758,0.141499996
95,45,16,12264,0.109399997
88,32,16,11341,0.099699996
42,90,16,5419,0.319999993
92,19,16,11848,0.071900003
5,121,16,640,0.032900002000000005
17,26,16,2105,0.059999999000000005
83,69,16,10728,0.317999989
40,43,16,5112,0.051600002
14,53,16,1742,0.282999992
81,80,16,10479,0.077500001
21,33,16,2632,0.21639999699999998
33,56,16,4215,0.300000012
80,30,16,10299,0.046
50,129,16,6498,0.112999998
92,14,16,11843,0.069600001
60,106,16,7775,0.08389999699999999
15,60,16,1879,0.050700000999999995
75,25,16,9644,0.0244
70,27,16,8996,0.275999993
100,16,16,12885,0.070699997
94,8,16,12097,0.0319
32,102,16,4131,0.137500003
28,93,16,3602,0.08550000199999999
68,38,16,8747,0.062600002
8,6,16,915,0.07
36,10,16,4559,0.0088
16,57,16,2006,0.294
72,3,16,9232,0.08389999699999999
2,33,16,162,0.032200001
51,125,16,6624,0.093400002
15,69,16,1888,0.030200001
96,48,16,12397,0.20589999899999997
7,54,16,833,0.289000005
51,128,16,6627,0.118699998
50,118,16,6487,0.076700002
22,72,16,2801,0.051899999
81,16,16,10415,0.154799998
79,109,16,10248,0.14329999699999998
88,25,16,11334,0.075499997
5,130,16,649,0.101300001
70,102,16,9071,0.048
63,103,16,8162,0.04630000099999999
39,113,16,5052,0.031300001
11,78,16,1377,0.319000006
90,86,16,11655,0.296000004
50,63,16,6432,0.289999992
61,83,16,7882,0.08959999699999999
87,46,16,11225,0.086900003
10,27,16,1196,0.124499999
22,74,16,2803,0.0449
31,66,16,3965,0.062100000999999995
72,55,16,9284,0.0526
55,45,16,7064,0.096000001
91,40,16,11739,0.0447
1,81,16,80,0.31400001
82,2,16,10531,0.043499999000000004
51,26,16,6525,0.300000012
47,27,16,6006,0.307999998
92,27,16,11856,0.16910000100000003
80,83,16,10352,0.032200001
82,58,16,10587,0.31400001
81,100,16,10499,0.300000012
55,53,16,7072,0.051899999
75,13,16,9632,0.074600004
8,63,16,972,0.088100001
12,108,16,1537,0.019099999
85,84,16,11003,0.0436
25,119,16,3238,0.123199999
43,25,16,5484,0.319999993
80,52,16,10321,0.313499987
98,86,16,12695,0.307999998
78,36,16,10045,0.30099999899999996
35,84,16,4503,0.307000011
39,12,16,4951,0.043499999000000004
4,64,16,453,0.081200004
98,24,16,12633,0.130899996
39,107,16,5046,0.0372
64,87,16,8276,0.066600002
90,68,16,11637,0.303000003
33,60,16,4219,0.277999997
10,59,16,1228,0.300000012
73,127,16,9486,0.032000002
55,19,16,7038,0.0535
91,99,16,11798,0.0405
38,64,16,4873,0.282999992
22,112,16,2841,0.07620000099999999
76,130,16,9879,0.046799999
51,93,16,6592,0.282999992
14,124,16,1813,0.055
54,117,16,7006,0.287
41,51,16,5250,0.034400001
24,75,16,3064,0.048700001
27,16,16,3395,0.0372
12,45,16,1474,0.091700003
14,55,16,1744,0.289000005
35,39,16,4458,0.152899995
76,16,16,9765,0.09189999800000001
81,21,16,10420,0.031399999
42,100,16,5429,0.303000003
69,89,16,8928,0.298000008
100,64,16,12933,0.022500001000000002
65,39,16,8358,0.059999999000000005
35,71,16,4490,0.046599999
26,57,16,3306,0.163800001
68,12,16,8721,0.045299999
28,67,16,3576,0.084799998
68,23,16,8732,0.26699999
10,92,16,1261,0.08749999900000001
53,77,16,6836,0.059799999000000006
10,73,16,1242,0.307999998
67,105,16,8684,0.0385
73,58,16,9417,0.038199998
18,110,16,2319,0.0418
35,74,16,4493,0.047200002000000005
32,75,16,4104,0.054499999
56,83,16,7232,0.049400002
44,57,16,5646,0.30399999
70,22,16,8991,0.282000005
37,77,16,4756,0.059099998
77,81,16,9960,0.048099998
50,84,16,6453,0.10189999599999999
95,72,16,12291,0.301999986
39,33,16,4972,0.095899999
64,80,16,8269,0.030300001
9,88,16,1127,0.296999991
79,85,16,10224,0.032699998
19,37,16,2376,0.070799999
4,25,16,414,0.0219
21,49,16,2648,0.0286
24,45,16,3034,0.0298
24,104,16,3093,0.182600006
46,93,16,5942,0.296999991
2,4,16,133,0.066200003
49,51,16,6290,0.059099998
16,50,16,1999,0.042199999
27,26,16,3405,0.323000014
39,51,16,4990,0.038899999
47,126,16,6105,0.050700000999999995
39,108,16,5047,0.035999998
66,109,16,8558,0.0429
63,99,16,8158,0.019300001
44,61,16,5650,0.293000013
54,44,16,6933,0.09799999699999999
3,86,16,345,0.30399999
79,102,16,10241,0.0704
56,121,16,7270,0.312000006
79,110,16,10249,0.10000000099999999
40,94,16,5163,0.31400001
69,27,16,8866,0.27900001399999996
28,83,16,3592,0.30099999899999996
19,91,16,2430,0.165600002
19,87,16,2426,0.28499999600000003
84,99,16,10888,0.298000008
95,113,16,12332,0.310000002
74,123,16,9612,0.0462
23,108,16,2967,0.112000003
2,23,16,152,0.034600001
11,96,16,1395,0.057799999000000005
82,18,16,10547,0.1294
65,56,16,8375,0.143999994
95,110,16,12329,0.289999992
4,70,16,459,0.305000007
89,109,16,11548,0.310000002
48,128,16,6237,0.0638
29,11,16,3650,0.021400001000000002
45,117,16,5836,0.049800000999999997
56,39,16,7188,0.095899999
31,119,16,4018,0.031599998
39,121,16,5060,0.039700001
68,73,16,8782,0.0252
8,14,16,923,0.207699999
57,47,16,7326,0.077299997
31,31,16,3930,0.298999995
56,42,16,7191,0.09539999800000001
83,79,16,10738,0.132100001
93,119,16,12078,0.0548
75,110,16,9729,0.047800000999999995
31,96,16,3995,0.078699999
56,18,16,7167,0.046700001
61,128,16,7927,0.32100001
44,66,16,5655,0.273000002
15,42,16,1861,0.09539999800000001
19,60,16,2399,0.031500001
71,17,16,9116,0.052999999000000006
5,13,16,532,0.083800003
64,111,16,8300,0.068700001
93,1,16,11960,0.049600001
68,120,16,8829,0.054400000999999996
66,70,16,8519,0.298000008
16,14,16,1963,0.270999998
82,78,16,10607,0.12569999699999998
7,109,16,888,0.029899999
39,73,16,5012,0.072700001
1,3,16,2,0.084799998
5,117,16,636,0.102600001
31,129,16,4028,0.09390000300000001
57,12,16,7291,0.10450000300000001
97,30,16,12509,0.105800003
53,121,16,6880,0.054499999
59,104,16,7643,0.073200002
96,116,16,12465,0.066
23,20,16,2879,0.300000012
51,86,16,6585,0.10530000199999999
81,17,16,10416,0.18150000300000002
58,96,16,7505,0.034899998
41,2,16,5201,0.076399997
29,122,16,3761,0.072499998
47,48,16,6027,0.062700003
40,54,16,5123,0.298000008
91,10,16,11709,0.018200001
61,69,16,7868,0.30099999899999996
91,28,16,11727,0.194100007
10,22,16,1191,0.071099997
68,107,16,8816,0.045699999000000005
67,8,16,8587,0.060400002
65,73,16,8392,0.294999987
59,2,16,7541,0.050299998
47,29,16,6008,0.079899997
82,32,16,10561,0.081799999
82,116,16,10645,0.09470000099999999
70,98,16,9067,0.081299998
59,43,16,7582,0.078500003
63,83,16,8142,0.055
38,103,16,4912,0.10239999699999999
94,121,16,12210,0.038400002
38,101,16,4910,0.070600003
49,110,16,6349,0.29199999600000004
1,36,16,35,0.075199999
4,42,16,431,0.06199999900000001
61,13,16,7812,0.0506
95,58,16,12277,0.0495
9,76,16,1115,0.33300000399999996
67,42,16,8621,0.10459999699999999
60,47,16,7716,0.129299998
71,96,16,9195,0.112899996
53,92,16,6851,0.280000001
16,61,16,2010,0.0306
19,118,16,2457,0.103500001
92,54,16,11883,0.085299999
87,102,16,11281,0.298000008
87,23,16,11202,0.077799998
1,108,16,107,0.060400002
48,90,16,6199,0.298999995
67,31,16,8610,0.0265
15,14,16,1833,0.26300001100000003
2,20,16,149,0.0561
7,44,16,823,0.058600001
90,80,16,11649,0.312000006
73,52,16,9411,0.07289999700000001
88,26,16,11335,0.0634
87,103,16,11282,0.303000003
37,113,16,4792,0.035599999
76,14,16,9763,0.123199999
48,85,16,6194,0.11699999900000001
100,118,16,12987,0.0623
44,16,16,5605,0.036899998999999996
84,110,16,10899,0.136299998
61,89,16,7888,0.294
22,41,16,2770,0.0524
83,27,16,10686,0.0902
81,102,16,10501,0.296099991
64,9,16,8198,0.044399999
86,94,16,11143,0.046799999
31,84,16,3983,0.289999992
2,114,16,243,0.0614
83,109,16,10768,0.08470000300000001
40,57,16,5126,0.298999995
94,128,16,12217,0.06199999900000001
7,80,16,859,0.314999998
4,13,16,402,0.047600000999999996
58,125,16,7534,0.312999994
85,107,16,11026,0.310000002
82,26,16,10555,0.0524
9,127,16,1166,0.057700000999999994
1,1,16,0,0.087099999
67,118,16,8697,0.054200001
35,128,16,4547,0.08990000199999999
11,123,16,1422,0.026799998999999998
60,80,16,7749,0.033100002
89,125,16,11564,0.115999997
7,43,16,822,0.074600004
5,20,16,539,0.06199999900000001
29,98,16,3737,0.077200003
90,49,16,11618,0.093400002
100,102,16,12971,0.040600002
45,15,16,5734,0.0283
35,120,16,4539,0.09210000199999999
42,104,16,5433,0.0275
38,20,16,4829,0.049600001
65,11,16,8330,0.059799999000000006
76,40,16,9789,0.310000002
95,125,16,12344,0.0396
42,84,16,5413,0.10189999599999999
88,130,16,11439,0.21060000399999998
40,13,16,5082,0.037099997999999995
19,82,16,2421,0.314999998
76,5,16,9754,0.07289999700000001
28,86,16,3595,0.30399999
85,8,16,10927,0.067900002
94,83,16,12172,0.282000005
73,88,16,9447,0.0504
75,71,16,9690,0.083700001
38,84,16,4893,0.09629999800000001
11,45,16,1344,0.1373
51,60,16,6559,0.068800002
69,129,16,8968,0.0374
50,9,16,6378,0.0458
56,91,16,7240,0.294
58,124,16,7533,0.312999994
2,2,16,131,0.0911
84,114,16,10903,0.045899998
28,36,16,3545,0.05229999900000001
22,30,16,2759,0.152999997
17,35,16,2114,0.066399999
29,123,16,3762,0.163100004
53,22,16,6781,0.296000004
56,46,16,7195,0.064000003
22,85,16,2814,0.31220001
11,24,16,1323,0.12839999800000002
29,121,16,3760,0.106299996
67,120,16,8699,0.039799998999999996
73,84,16,9443,0.064800002
50,98,16,6467,0.277999997
16,54,16,2003,0.291000009
7,61,16,840,0.298999995
51,87,16,6586,0.10549999800000001
57,84,16,7363,0.0581
92,64,16,11893,0.068499997
49,32,16,6271,0.111000001
62,116,16,8045,0.04769999900000001
55,118,16,7137,0.289999992
91,13,16,11712,0.041499997999999996
65,85,16,8404,0.052000001
63,39,16,8098,0.059599999
76,60,16,9809,0.031399999
18,37,16,2246,0.1206
13,127,16,1686,0.08919999699999999
25,31,16,3150,0.107000001
18,7,16,2216,0.21999999899999997
74,62,16,9551,0.07829999900000001
72,86,16,9315,0.058699999
93,73,16,12032,0.307999998
33,79,16,4238,0.10230000300000001
6,100,16,749,0.100299999
57,26,16,7305,0.294999987
16,58,16,2007,0.289000005
89,90,16,11529,0.15940000099999999
3,59,16,318,0.296000004
63,2,16,8061,0.118699998
81,44,16,10443,0.308999985
62,104,16,8033,0.040600002
63,55,16,8114,0.0572
99,12,16,12751,0.08910000300000001
84,94,16,10883,0.062600002
70,55,16,9024,0.0524
49,80,16,6319,0.10639999800000001
94,3,16,12092,0.0221
22,64,16,2793,0.0482
34,2,16,4291,0.0612
9,11,16,1050,0.17299999300000002
60,84,16,7753,0.068899997
23,50,16,2909,0.28099998800000003
87,35,16,11214,0.047800000999999995
45,54,16,5773,0.052499998
38,14,16,4823,0.051100001
52,31,16,6660,0.063600004
58,34,16,7443,0.059300002000000004
22,55,16,2784,0.29199999600000004
78,39,16,10048,0.307999998
66,113,16,8562,0.09809999900000001
79,11,16,10150,0.067599997
52,97,16,6726,0.28499999600000003
34,47,16,4336,0.0449
51,22,16,6521,0.296000004
17,75,16,2154,0.104999997
29,21,16,3660,0.289000005
53,70,16,6829,0.154599994
76,47,16,9796,0.030200001
95,20,16,12239,0.108199999
84,73,16,10862,0.298999995
56,24,16,7173,0.282000005
74,48,16,9537,0.068800002
91,7,16,11706,0.021199999
46,84,16,5933,0.10189999599999999
60,81,16,7750,0.037500001
7,89,16,868,0.146699995
69,23,16,8862,0.280000001
100,96,16,12965,0.0638
49,72,16,6311,0.272000015
36,58,16,4607,0.30340001
14,39,16,1728,0.088100001
52,83,16,6712,0.093000002
91,24,16,11723,0.136899993
69,66,16,8905,0.312000006
71,13,16,9112,0.040100001
44,24,16,5613,0.296999991
73,15,16,9374,0.055799997999999996
68,48,16,8757,0.15590000199999998
77,74,16,9953,0.066299997
89,96,16,11535,0.0823
56,130,16,7279,0.080499999
70,73,16,9042,0.0656
14,105,16,1794,0.0374
69,123,16,8962,0.034200002
42,78,16,5407,0.094999999
11,84,16,1383,0.334899992
91,6,16,11705,0.018100001
82,48,16,10577,0.307999998
5,61,16,580,0.31400001
34,82,16,4371,0.188999996
31,92,16,3991,0.308999985
27,95,16,3474,0.07050000099999999
18,1,16,2210,0.050799999000000005
70,108,16,9077,0.05090000099999999
26,87,16,3336,0.308999985
51,33,16,6532,0.036699999
67,78,16,8657,0.032699998
29,97,16,3736,0.080300003
46,66,16,5915,0.268000007
83,113,16,10772,0.057799999000000005
82,114,16,10643,0.0638
56,2,16,7151,0.08070000299999999
52,86,16,6715,0.07150000299999999
23,4,16,2863,0.038400002
33,119,16,4278,0.049600001
90,58,16,11627,0.103500001
58,39,16,7448,0.0383
69,2,16,8841,0.059799999000000006
84,37,16,10826,0.062399998
74,33,16,9522,0.296000004
98,81,16,12690,0.30099999899999996
24,127,16,3116,0.135700002
19,94,16,2433,0.04410000099999999
85,27,16,10946,0.115999997
8,101,16,1010,0.0601
30,16,16,3785,0.041000001
98,48,16,12657,0.07150000299999999
33,71,16,4230,0.070600003
87,61,16,11240,0.286000013
67,21,16,8600,0.264999986
3,130,16,389,0.09189999800000001
67,54,16,8633,0.13140000400000001
70,105,16,9074,0.053599997999999996
60,44,16,7713,0.0429
52,104,16,6733,0.275999993
23,78,16,2937,0.10719999699999999
34,75,16,4364,0.096799999
43,70,16,5529,0.0298
24,73,16,3062,0.030999999
43,122,16,5581,0.07379999799999999
80,114,16,10383,0.079400003
8,59,16,968,0.291000009
2,121,16,250,0.04630000099999999
40,100,16,5169,0.143099993
17,103,16,2182,0.09759999800000001
10,62,16,1231,0.0757
2,1,16,130,0.08389999699999999
39,48,16,4987,0.0385
77,95,16,9974,0.30099999899999996
24,20,16,3009,0.307999998
73,47,16,9406,0.083300002
74,129,16,9618,0.032699998
23,87,16,2946,0.296999991
49,14,16,6253,0.032699998
55,62,16,7081,0.0308
40,107,16,5176,0.047499999
19,40,16,2379,0.062100000999999995
79,26,16,10165,0.034000002
12,10,16,1439,0.042300001
44,125,16,5714,0.057799999000000005
31,69,16,3968,0.08789999800000001
4,54,16,443,0.0361
10,17,16,1186,0.155200005
47,111,16,6090,0.0482
84,64,16,10853,0.289000005
8,64,16,973,0.103500001
35,75,16,4494,0.09749999599999999
45,57,16,5776,0.301999986
76,30,16,9779,0.284000009
44,98,16,5687,0.298000008
3,79,16,338,0.315200001
72,75,16,9304,0.045000002000000004
82,28,16,10557,0.08990000199999999
17,84,16,2163,0.308999985
7,66,16,845,0.08389999699999999
13,65,16,1624,0.0678
57,98,16,7377,0.047499999
97,61,16,12540,0.034899998
5,24,16,543,0.0298
53,128,16,6887,0.10189999599999999
1,38,16,37,0.045699999000000005
48,25,16,6134,0.317999989
44,121,16,5710,0.0744
35,81,16,4500,0.10159999900000001
21,93,16,2692,0.038400002
52,111,16,6740,0.289000005
48,53,16,6162,0.054000001
30,77,16,3846,0.0211
47,5,16,5984,0.039799998999999996
99,90,16,12829,0.300000012
19,20,16,2359,0.296000004
9,35,16,1074,0.0381
76,11,16,9760,0.0678
94,80,16,12169,0.310000002
50,75,16,6444,0.109499998
76,19,16,9768,0.181099996
8,60,16,969,0.307999998
94,19,16,12108,0.09120000199999999
67,63,16,8642,0.05229999900000001
32,9,16,4038,0.032499999
21,60,16,2659,0.045499999000000006
67,109,16,8688,0.028100001
17,92,16,2171,0.045200001
57,32,16,7311,0.0436
48,21,16,6130,0.044300001
96,89,16,12438,0.293000013
66,35,16,8484,0.058499999000000004
91,85,16,11784,0.298000008
12,123,16,1552,0.045000002000000004
89,19,16,11458,0.047800000999999995
7,75,16,854,0.31400001
88,70,16,11379,0.300000012
4,52,16,441,0.033
33,101,16,4260,0.082599998
100,39,16,12908,0.0139
29,5,16,3644,0.060199998
33,37,16,4196,0.090499997
21,54,16,2653,0.289999992
73,112,16,9471,0.032299998999999996
71,2,16,9101,0.065099999
21,62,16,2661,0.0616
6,122,16,771,0.043699998
44,17,16,5606,0.034600001
33,95,16,4254,0.291000009
6,49,16,698,0.062199999000000006
2,76,16,205,0.08990000199999999
10,83,16,1252,0.321999997
32,56,16,4085,0.293000013
2,92,16,221,0.047499999
47,11,16,5990,0.050000000999999995
47,42,16,6021,0.096799999
18,99,16,2308,0.108800001
66,30,16,8479,0.037099997999999995
22,59,16,2788,0.051800001
85,42,16,10961,0.030200001
82,46,16,10575,0.300099999
51,95,16,6594,0.29199999600000004
2,130,16,259,0.14069999800000002
78,88,16,10097,0.072099999
81,97,16,10496,0.303000003
9,40,16,1079,0.033399999
97,123,16,12602,0.044500001
11,4,16,1303,0.252000004
7,70,16,849,0.319999993
11,38,16,1337,0.047499999
50,80,16,6449,0.10000000099999999
11,122,16,1421,0.041200001
75,98,16,9717,0.0614
17,104,16,2183,0.09809999900000001
31,12,16,3911,0.042399999
98,36,16,12645,0.0266
96,33,16,12382,0.08209999700000001
68,106,16,8815,0.050700000999999995
27,100,16,3479,0.071400002
77,78,16,9957,0.07
41,79,16,5278,0.09099999800000001
13,33,16,1592,0.046999998
26,117,16,3366,0.063699998
27,113,16,3492,0.046100002
50,5,16,6374,0.0623
29,16,16,3655,0.06329999900000001
100,45,16,12914,0.028000001
97,46,16,12525,0.082800001
95,15,16,12234,0.071900003
92,52,16,11881,0.084200002
33,82,16,4241,0.294999987
35,29,16,4448,0.321200013
48,91,16,6200,0.263999999
14,130,16,1819,0.117899999
93,25,16,11984,0.128700003
20,36,16,2505,0.08060000099999999
38,130,16,4939,0.066399999
21,78,16,2677,0.154100001
22,102,16,2831,0.23420000100000002
