X,Y,Z,Index,Val
15,26,4,1845,0.116700001
100,39,4,12908,0.186000004
52,106,4,6735,0.07630000299999999
100,60,4,12929,0.077100001
38,51,4,4860,0.307000011
10,75,4,1244,0.096000001
43,103,4,5562,0.26300001100000003
75,94,4,9713,0.078699999
7,45,4,824,0.296999991
63,4,4,8063,0.052099999
29,103,4,3742,0.039700001
32,14,4,4043,0.168400005
38,63,4,4872,0.301999986
22,9,4,2738,0.037700001000000004
84,127,4,10916,0.07050000099999999
9,119,4,1158,0.307999998
95,80,4,12299,0.280000001
45,86,4,5805,0.289999992
69,4,4,8843,0.060899999
31,53,4,3952,0.155000001
78,94,4,10103,0.273000002
53,11,4,6770,0.191200003
5,116,4,635,0.21660000100000001
71,54,4,9153,0.0309
93,57,4,12016,0.301999986
49,80,4,6319,0.28099998800000003
11,76,4,1375,0.048
5,56,4,575,0.289999992
43,83,4,5542,0.268000007
42,95,4,5424,0.301999986
55,113,4,7132,0.289000005
31,79,4,3978,0.1061
65,43,4,8362,0.078400001
78,87,4,10096,0.055799997999999996
11,122,4,1421,0.1171
69,89,4,8928,0.156000003
48,126,4,6235,0.15060000099999998
53,59,4,6818,0.1017
71,49,4,9148,0.076700002
12,57,4,1486,0.270999998
96,26,4,12375,0.296000004
100,5,4,12874,0.0779
10,47,4,1216,0.26699999
50,101,4,6470,0.06419999900000001
57,32,4,7311,0.063699998
15,58,4,1877,0.314999998
31,58,4,3957,0.129500002
24,109,4,3098,0.048500000999999994
78,7,4,10016,0.0427
71,17,4,9116,0.05840000099999999
28,84,4,3593,0.27700001
82,20,4,10549,0.0601
26,50,4,3299,0.10719999699999999
16,84,4,2033,0.059700000999999996
61,4,4,7803,0.080499999
18,33,4,2242,0.0425
67,83,4,8662,0.076700002
17,97,4,2176,0.104099996
93,124,4,12083,0.093800001
15,99,4,1918,0.141100004
53,55,4,6814,0.048
66,30,4,8479,0.27000001100000004
57,92,4,7371,0.025900001000000002
27,17,4,3396,0.0792
95,112,4,12331,0.28499999600000003
14,103,4,1792,0.062199999000000006
19,103,4,2442,0.194100007
18,48,4,2257,0.134399995
26,111,4,3360,0.13369999800000001
44,1,4,5590,0.079099998
70,85,4,9054,0.131300002
30,87,4,3856,0.289999992
81,17,4,10416,0.0858
14,119,4,1808,0.09229999800000001
61,61,4,7860,0.064800002
54,125,4,7014,0.0363
69,50,4,8889,0.17640000600000003
27,84,4,3463,0.275999993
35,93,4,4512,0.07540000200000001
94,46,4,12135,0.282000005
25,31,4,3150,0.0218
99,82,4,12821,0.300000012
6,88,4,737,0.032200001
38,29,4,4838,0.025800001
31,89,4,3988,0.296000004
56,130,4,7279,0.028000001
29,90,4,3729,0.100400001
30,79,4,3848,0.10000000099999999
6,64,4,713,0.074199997
37,78,4,4757,0.298000008
61,110,4,7909,0.043200000999999995
34,65,4,4354,0.27700001
64,70,4,8259,0.108400002
80,114,4,10383,0.088500001
24,118,4,3107,0.112800002
63,64,4,8123,0.051399997999999995
35,130,4,4549,0.137099996
84,75,4,10864,0.1461
82,129,4,10658,0.078500003
2,71,4,200,0.298000008
83,54,4,10713,0.19699999699999998
73,115,4,9474,0.26699999
5,123,4,642,0.32100001
37,86,4,4765,0.077500001
70,63,4,9032,0.175600007
83,20,4,10679,0.0601
33,37,4,4196,0.105599999
84,70,4,10859,0.26300001100000003
83,65,4,10724,0.273000002
68,57,4,8766,0.047800000999999995
53,108,4,6867,0.044599999
13,7,4,1566,0.09440000400000001
85,64,4,10983,0.232800007
93,58,4,12017,0.300000012
9,55,4,1094,0.050799999000000005
11,118,4,1417,0.307999998
53,17,4,6776,0.051399997999999995
50,118,4,6487,0.068499997
13,28,4,1587,0.130500004
7,6,4,785,0.063699998
69,20,4,8859,0.0458
2,114,4,243,0.074600004
76,89,4,9838,0.021600001
90,76,4,11645,0.287
10,27,4,1196,0.282000005
68,105,4,8814,0.28499999600000003
23,93,4,2952,0.15510000300000001
72,45,4,9274,0.0647
22,8,4,2737,0.06610000099999999
60,98,4,7767,0.27000001100000004
70,7,4,8976,0.134599999
75,37,4,9656,0.24799999600000003
72,34,4,9263,0.27700001
5,53,4,572,0.293599993
55,34,4,7053,0.0414
28,51,4,3560,0.20749999600000002
14,67,4,1756,0.057799999000000005
83,2,4,10661,0.287
98,13,4,12622,0.066600002
86,78,4,11127,0.065200001
80,72,4,10341,0.17129999399999998
99,6,4,12745,0.072099999
67,90,4,8669,0.114799999
76,82,4,9831,0.173099995
82,58,4,10587,0.209700003
48,15,4,6124,0.060400002
1,103,4,102,0.294999987
94,117,4,12206,0.270999998
22,50,4,2779,0.084799998
24,101,4,3090,0.069600001
80,61,4,10330,0.208800003
95,71,4,12290,0.305999994
73,74,4,9433,0.0713
39,1,4,4940,0.06859999900000001
59,57,4,7596,0.09269999699999999
86,2,4,11051,0.148200005
79,28,4,10167,0.048500000999999994
82,12,4,10541,0.312999994
90,128,4,11697,0.068099998
59,95,4,7634,0.0253
62,101,4,8030,0.282999992
2,2,4,131,0.042100001
95,17,4,12236,0.07540000200000001
91,122,4,11821,0.18960000600000002
54,102,4,6991,0.155699998
68,106,4,8815,0.282999992
39,128,4,5067,0.10109999800000001
25,28,4,3147,0.039299997999999996
97,96,4,12575,0.032000002
8,80,4,989,0.024499998999999998
21,119,4,2718,0.134800002
34,20,4,4309,0.0559
11,115,4,1414,0.287
58,68,4,7477,0.032499999
83,123,4,10782,0.128299996
10,48,4,1217,0.27900001399999996
24,93,4,3082,0.19859999399999997
17,52,4,2131,0.31400001
9,31,4,1070,0.287
45,111,4,5830,0.0854
40,58,4,5127,0.305000007
57,97,4,7376,0.305999994
4,98,4,487,0.0823
89,67,4,11506,0.098999999
84,82,4,10871,0.17280000399999998
60,96,4,7765,0.030400001
41,123,4,5322,0.10809999699999999
26,11,4,3260,0.291000009
46,18,4,5867,0.333999991
58,111,4,7520,0.277999997
70,39,4,9008,0.05840000099999999
71,57,4,9156,0.0528
12,4,4,1433,0.035500001
89,78,4,11517,0.28099998800000003
20,35,4,2504,0.10970000199999999
21,113,4,2712,0.113700002
20,32,4,2501,0.057700000999999994
15,67,4,1886,0.047499999
71,105,4,9204,0.272000015
65,17,4,8336,0.052200000999999996
15,86,4,1905,0.0348
6,69,4,718,0.29199999600000004
54,31,4,6920,0.052000001
3,76,4,335,0.052999999000000006
28,55,4,3564,0.120099999
10,57,4,1226,0.218799993
7,71,4,850,0.287999988
65,107,4,8426,0.04769999900000001
70,21,4,8990,0.05090000099999999
89,49,4,11488,0.272000015
43,81,4,5540,0.24799999600000003
36,84,4,4633,0.072499998
11,40,4,1339,0.312999994
67,65,4,8644,0.182600006
29,113,4,3752,0.086900003
19,18,4,2357,0.294
33,61,4,4220,0.093800001
37,35,4,4714,0.319999993
16,101,4,2050,0.14530000099999998
5,97,4,616,0.305000007
76,94,4,9843,0.26699999
42,86,4,5415,0.071400002
58,126,4,7535,0.0572
75,7,4,9626,0.109499998
96,96,4,12445,0.0229
27,92,4,3471,0.196400002
88,80,4,11389,0.266000003
25,3,4,3122,0.28499999600000003
59,118,4,7657,0.075499997
61,31,4,7830,0.051899999
22,17,4,2746,0.065499999
48,108,4,6217,0.31099999
36,7,4,4556,0.26300001100000003
74,77,4,9566,0.14249999800000002
78,73,4,10082,0.143900007
67,98,4,8677,0.119900003
72,96,4,9325,0.0678
15,48,4,1867,0.27900001399999996
28,2,4,3511,0.156200007
54,18,4,6907,0.0482
76,126,4,9875,0.07530000099999999
67,79,4,8658,0.051399997999999995
94,12,4,12101,0.0603
50,2,4,6371,0.107000001
52,63,4,6692,0.077100001
44,44,4,5633,0.30099999899999996
55,123,4,7142,0.0307
22,65,4,2794,0.10090000199999999
18,104,4,2313,0.068000004
10,5,4,1174,0.050299998
59,100,4,7639,0.296000004
100,65,4,12934,0.296000004
78,77,4,10086,0.150700003
39,109,4,5048,0.145899996
19,118,4,2457,0.134800002
15,109,4,1928,0.06329999900000001
30,75,4,3844,0.047499999
88,99,4,11408,0.188099995
11,1,4,1300,0.026799998999999998
37,93,4,4772,0.308999985
44,5,4,5594,0.058600001
50,127,4,6496,0.030999999
90,115,4,11684,0.09719999900000001
41,105,4,5304,0.1285
4,12,4,401,0.26699999
74,114,4,9603,0.264999986
76,122,4,9871,0.071400002
81,48,4,10447,0.24300000100000002
54,130,4,7019,0.034499998999999996
36,63,4,4612,0.27900001399999996
68,79,4,8788,0.046500001
60,116,4,7785,0.263999999
22,21,4,2750,0.030200001
75,125,4,9744,0.115599997
24,66,4,3055,0.095799997
10,28,4,1197,0.275000006
55,89,4,7108,0.04309999900000001
58,34,4,7443,0.055799997999999996
82,116,4,10645,0.101499997
63,123,4,8182,0.273000002
42,92,4,5421,0.072800003
81,84,4,10483,0.095799997
72,74,4,9303,0.09000000400000001
45,79,4,5798,0.289999992
65,123,4,8442,0.26899999399999996
99,27,4,12766,0.300000012
2,4,4,133,0.026799998999999998
51,21,4,6520,0.057999998
26,75,4,3324,0.066799998
8,19,4,928,0.286000013
45,82,4,5801,0.291000009
77,51,4,9930,0.048300002
57,35,4,7314,0.074500002
87,77,4,11256,0.188999996
53,92,4,6851,0.326999992
8,28,4,937,0.268000007
95,5,4,12224,0.07620000099999999
2,28,4,157,0.28099998800000003
56,78,4,7227,0.055599999000000004
66,122,4,8571,0.257999986
80,19,4,10288,0.042800002000000004
72,63,4,9292,0.23070000100000002
91,51,4,11750,0.275000006
32,51,4,4080,0.186299995
100,129,4,12998,0.282999992
68,23,4,8732,0.079099998
23,112,4,2971,0.153300002
74,117,4,9606,0.175500005
95,11,4,12230,0.081799999
77,6,4,9885,0.052499998
60,69,4,7738,0.09539999800000001
5,74,4,593,0.046700001
57,70,4,7349,0.067599997
75,29,4,9648,0.068099998
44,124,4,5713,0.123199999
92,126,4,11955,0.0612
66,22,4,8471,0.052999999000000006
100,4,4,12873,0.076899998
28,109,4,3618,0.06199999900000001
87,48,4,11227,0.277999997
94,100,4,12189,0.030300001
64,126,4,8315,0.282000005
72,56,4,9285,0.031500001
98,64,4,12673,0.312999994
56,124,4,7273,0.028899999
56,112,4,7261,0.296000004
32,7,4,4036,0.08519999699999999
95,98,4,12317,0.0254
53,98,4,6857,0.314999998
47,112,4,6091,0.21240000399999998
50,31,4,6400,0.06580000400000001
68,60,4,8769,0.131600007
37,38,4,4717,0.334199995
22,129,4,2858,0.160699993
15,112,4,1931,0.169599995
86,90,4,11139,0.066600002
70,129,4,9098,0.065200001
20,109,4,2578,0.1017
72,79,4,9308,0.19110000100000002
55,3,4,7022,0.308999985
40,33,4,5102,0.324999988
74,57,4,9546,0.022399999
39,71,4,5010,0.286000013
11,78,4,1377,0.035799999
85,113,4,11032,0.09260000300000001
1,45,4,44,0.0955
10,11,4,1180,0.282999992
40,50,4,5119,0.298000008
57,38,4,7317,0.145899996
59,39,4,7578,0.10620000199999999
53,7,4,6766,0.122400001
12,52,4,1481,0.2016
65,92,4,8411,0.087800004
69,69,4,8908,0.092
43,74,4,5533,0.287
8,77,4,986,0.034000002
35,80,4,4499,0.0482
69,11,4,8850,0.034899998
13,61,4,1620,0.298000008
6,21,4,670,0.282999992
74,101,4,9590,0.28499999600000003
77,93,4,9972,0.282000005
97,20,4,12499,0.0933
64,125,4,8314,0.294999987
23,39,4,2898,0.277999997
7,80,4,859,0.0243
79,84,4,10223,0.061900000999999996
33,11,4,4170,0.051100001
18,92,4,2301,0.046700001
25,50,4,3169,0.173600003
6,89,4,738,0.303000003
6,33,4,682,0.28499999600000003
93,98,4,12057,0.018999999
98,83,4,12692,0.147699997
41,113,4,5312,0.145899996
16,58,4,2007,0.331900001
45,69,4,5788,0.132499993
44,123,4,5712,0.110699996
73,67,4,9426,0.082199998
19,22,4,2361,0.036899998999999996
81,27,4,10426,0.034200002
23,29,4,2888,0.0405
49,66,4,6305,0.1061
91,82,4,11781,0.0229
39,2,4,4941,0.061299998
16,108,4,2057,0.0447
95,108,4,12327,0.270999998
44,16,4,5605,0.30099999899999996
68,96,4,8805,0.0933
95,39,4,12258,0.28499999600000003
40,10,4,5079,0.277999997
76,64,4,9813,0.113499999
67,59,4,8638,0.11450000099999999
58,6,4,7415,0.08789999800000001
65,79,4,8398,0.037999999
27,71,4,3450,0.266000003
64,103,4,8292,0.289999992
22,38,4,2767,0.075599998
70,17,4,8986,0.077500001
84,32,4,10821,0.115099996
47,119,4,6098,0.09260000300000001
9,37,4,1076,0.296000004
54,63,4,6952,0.075599998
30,27,4,3796,0.071599998
96,42,4,12391,0.28099998800000003
96,27,4,12376,0.296000004
26,21,4,3270,0.045899998
77,21,4,9900,0.0548
48,7,4,6116,0.298999995
61,58,4,7857,0.08680000199999999
7,28,4,807,0.28099998800000003
76,9,4,9758,0.102899998
81,90,4,10489,0.261999995
93,68,4,12027,0.10729999800000001
53,2,4,6761,0.294999987
54,35,4,6924,0.0858
5,111,4,630,0.09189999800000001
35,40,4,4459,0.303000003
78,2,4,10011,0.127800003
4,47,4,436,0.28499999600000003
97,50,4,12529,0.050099999000000006
57,33,4,7312,0.066799998
67,128,4,8707,0.273000002
44,84,4,5673,0.28099998800000003
16,71,4,2020,0.0495
82,30,4,10559,0.0451
53,14,4,6773,0.143999994
47,125,4,6104,0.078500003
60,39,4,7708,0.09390000300000001
92,103,4,11932,0.14579999400000002
8,47,4,956,0.277999997
28,7,4,3516,0.323000014
5,83,4,602,0.0295
82,44,4,10573,0.273000002
60,17,4,7686,0.071699999
10,72,4,1241,0.059799999000000006
13,82,4,1641,0.06859999900000001
86,108,4,11157,0.17100000399999998
61,66,4,7865,0.0517
87,30,4,11209,0.094999999
75,105,4,9724,0.28099998800000003
82,87,4,10616,0.241999999
85,24,4,10943,0.10639999800000001
20,26,4,2495,0.060600000999999994
49,108,4,6347,0.30099999899999996
24,26,4,3015,0.035700001
56,65,4,7214,0.0537
37,104,4,4783,0.23909999399999998
74,106,4,9595,0.289999992
50,62,4,6431,0.071099997
11,77,4,1376,0.051899999
35,34,4,4453,0.043200000999999995
81,60,4,10459,0.256000012
61,39,4,7838,0.061299998
95,116,4,12335,0.270999998
64,83,4,8272,0.049199997999999995
40,57,4,5126,0.300000012
48,21,4,6130,0.321999997
27,23,4,3402,0.08309999900000001
38,69,4,4878,0.298000008
50,108,4,6477,0.30399999
13,100,4,1659,0.154899999
37,4,4,4683,0.241999999
55,114,4,7133,0.074299999
94,60,4,12149,0.296999991
8,27,4,936,0.277999997
70,114,4,9083,0.273000002
23,128,4,2987,0.116700001
10,115,4,1284,0.30099999899999996
32,123,4,4152,0.0691
45,70,4,5789,0.141499996
25,63,4,3182,0.093000002
77,95,4,9974,0.275999993
25,40,4,3159,0.291000009
67,34,4,8613,0.0416
88,83,4,11392,0.270999998
75,9,4,9628,0.093000002
90,125,4,11694,0.113200001
93,19,4,11978,0.310000002
4,127,4,516,0.31400001
78,80,4,10089,0.228400007
6,116,4,765,0.144999996
62,38,4,7967,0.056000002
77,53,4,9932,0.057500000999999995
25,93,4,3212,0.218500003
39,124,4,5063,0.102600001
29,115,4,3754,0.056400001
95,60,4,12279,0.306800008
74,42,4,9531,0.118100002
78,5,4,10014,0.08560000400000001
51,22,4,6521,0.342999995
77,40,4,9919,0.273000002
63,32,4,8091,0.034899998
96,81,4,12430,0.142199993
73,81,4,9440,0.24809999800000002
17,63,4,2142,0.069700003
46,125,4,5974,0.119800001
20,53,4,2522,0.307999998
58,35,4,7444,0.098499998
64,89,4,8278,0.043200000999999995
96,86,4,12435,0.048900001
16,24,4,1973,0.051600002
87,64,4,11243,0.21660000100000001
75,99,4,9718,0.08590000099999999
56,2,4,7151,0.294999987
82,3,4,10532,0.301999986
91,1,4,11700,0.10989999800000001
39,36,4,4975,0.34200000799999997
29,29,4,3668,0.043299999000000006
72,39,4,9268,0.0458
56,52,4,7201,0.0414
37,124,4,4803,0.154200003
54,36,4,6925,0.0876
97,24,4,12503,0.29199999600000004
54,67,4,6956,0.065099999
38,76,4,4885,0.296999991
8,121,4,1030,0.326999992
67,58,4,8637,0.097000003
76,60,4,9809,0.07540000200000001
87,56,4,11235,0.272000015
45,49,4,5768,0.301999986
80,7,4,10276,0.317000002
13,70,4,1629,0.0623
86,8,4,11057,0.314999998
85,17,4,10936,0.310000002
92,105,4,11934,0.27700001
68,116,4,8825,0.127499998
21,59,4,2658,0.066
74,37,4,9526,0.266000003
88,91,4,11400,0.035100002000000005
75,70,4,9689,0.09210000199999999
21,62,4,2661,0.091499999
12,21,4,1450,0.282000005
38,94,4,4903,0.303000003
24,92,4,3081,0.152099997
85,59,4,10978,0.272000015
8,21,4,930,0.26300001100000003
65,66,4,8385,0.120200001
64,71,4,8260,0.078500003
75,50,4,9669,0.045499999000000006
92,74,4,11903,0.287999988
27,38,4,3417,0.0189
87,6,4,11185,0.181099996
53,19,4,6778,0.039700001
53,101,4,6860,0.305999994
65,67,4,8386,0.159899995
54,107,4,6996,0.067199998
3,92,4,351,0.296999991
70,40,4,9009,0.078400001
77,64,4,9943,0.164800003
84,43,4,10832,0.28099998800000003
85,26,4,10945,0.07050000099999999
70,78,4,9047,0.066299997
41,61,4,5260,0.300000012
95,37,4,12256,0.272000015
33,16,4,4175,0.174600005
80,34,4,10303,0.289999992
21,88,4,2687,0.157000005
25,116,4,3235,0.120800003
76,45,4,9794,0.252000004
42,68,4,5397,0.30399999
72,49,4,9278,0.069600001
92,12,4,11841,0.082000002
70,88,4,9057,0.146599993
64,22,4,8211,0.055100000999999996
27,42,4,3421,0.298000008
70,113,4,9082,0.27000001100000004
93,123,4,12082,0.09929999699999999
71,2,4,9101,0.1162
10,86,4,1255,0.046399999000000004
80,87,4,10356,0.071800001
14,128,4,1817,0.071699999
45,96,4,5815,0.079099998
50,105,4,6474,0.0352
73,65,4,9424,0.159099996
95,28,4,12247,0.27900001399999996
1,102,4,101,0.282000005
17,122,4,2201,0.087800004
40,105,4,5174,0.110299997
11,104,4,1403,0.300000012
62,43,4,7972,0.0524
4,111,4,500,0.135299996
98,19,4,12628,0.067599997
47,106,4,6085,0.310000002
61,119,4,7918,0.074000001
14,11,4,1700,0.037999999
3,99,4,358,0.119099997
46,85,4,5934,0.296000004
100,21,4,12890,0.088500001
15,52,4,1871,0.305000007
88,125,4,11434,0.12610000400000002
78,79,4,10088,0.162799999
51,93,4,6592,0.305000007
51,54,4,6553,0.072800003
59,98,4,7637,0.287999988
56,51,4,7200,0.0546
71,53,4,9152,0.0623
75,54,4,9673,0.0232
89,114,4,11553,0.12690000199999998
34,106,4,4395,0.142199993
15,22,4,1841,0.296999991
20,27,4,2496,0.0502
99,5,4,12744,0.0572
74,130,4,9619,0.067000002
22,19,4,2748,0.053399999000000004
35,48,4,4467,0.075999998
28,56,4,3565,0.170300007
34,80,4,4369,0.083800003
71,72,4,9171,0.152799994
31,124,4,4023,0.119999997
4,57,4,446,0.270999998
34,109,4,4398,0.062600002
74,40,4,9529,0.0757
19,121,4,2460,0.13140000400000001
35,123,4,4542,0.090700001
72,80,4,9309,0.180000007
38,130,4,4939,0.102899998
69,111,4,8950,0.157499999
83,14,4,10673,0.037799999
49,62,4,6301,0.0614
91,12,4,11711,0.09229999800000001
44,94,4,5683,0.177200004
58,130,4,7539,0.280000001
29,16,4,3655,0.052000001
61,90,4,7889,0.0196
9,58,4,1097,0.071000002
64,26,4,8215,0.146699995
48,1,4,6110,0.094300002
59,79,4,7618,0.0656
37,37,4,4716,0.330000013
4,50,4,439,0.277999997
48,79,4,6188,0.289999992
25,16,4,3135,0.11680000300000001
41,17,4,5216,0.273000002
30,36,4,3805,0.09099999800000001
58,93,4,7502,0.018100001
75,128,4,9747,0.139599994
13,44,4,1603,0.093199998
28,11,4,3520,0.1021
62,111,4,8040,0.046799999
93,18,4,11977,0.171900004
45,125,4,5844,0.091300003
38,112,4,4921,0.102700002
38,84,4,4893,0.06459999799999999
77,94,4,9973,0.270999998
62,70,4,7999,0.135600001
99,77,4,12816,0.307999998
75,42,4,9661,0.162900001
100,113,4,12982,0.293000013
77,128,4,10007,0.141499996
88,22,4,11331,0.317000002
2,19,4,148,0.081200004
76,36,4,9785,0.277999997
69,82,4,8921,0.0678
69,91,4,8930,0.11360000099999999
57,50,4,7329,0.043200000999999995
24,23,4,3012,0.056200001
56,80,4,7229,0.057799999000000005
86,23,4,11072,0.14530000099999998
11,16,4,1315,0.301999986
87,101,4,11280,0.294
75,33,4,9652,0.282000005
11,38,4,1337,0.31400001
81,5,4,10404,0.319999993
75,27,4,9646,0.082400002
52,6,4,6635,0.207000002
3,119,4,378,0.228
59,77,4,7616,0.112099998
2,76,4,205,0.300000012
29,78,4,3717,0.070799999
64,123,4,8312,0.291000009
44,22,4,5611,0.328000009
74,17,4,9506,0.056600001
5,59,4,578,0.081600003
18,85,4,2294,0.10710000199999999
45,95,4,5814,0.133599997
13,20,4,1579,0.298000008
25,109,4,3228,0.080799997
45,71,4,5790,0.105599999
42,30,4,5359,0.32400000100000004
67,57,4,8636,0.088699996
37,26,4,4705,0.08800000000000001
25,44,4,3163,0.11959999800000001
5,40,4,559,0.303000003
96,80,4,12429,0.294
28,27,4,3536,0.062700003
97,1,4,12480,0.103100002
31,14,4,3913,0.182999998
54,73,4,6962,0.077500001
15,106,4,1925,0.05550000099999999
95,89,4,12308,0.027100001000000002
88,108,4,11417,0.273999989
38,48,4,4857,0.314999998
47,102,4,6081,0.291000009
71,21,4,9120,0.0438
4,96,4,485,0.088100001
97,75,4,12554,0.082000002
16,55,4,2004,0.303000003
24,73,4,3062,0.27900001399999996
54,58,4,6947,0.090899996
87,54,4,11233,0.27700001
94,90,4,12179,0.0142
86,111,4,11160,0.145400003
6,60,4,709,0.102899998
66,101,4,8550,0.30399999
90,8,4,11577,0.087099999
88,79,4,11388,0.27900001399999996
96,24,4,12373,0.29199999600000004
87,106,4,11285,0.28099998800000003
90,104,4,11673,0.277999997
64,105,4,8294,0.174600005
35,18,4,4437,0.16809999899999997
67,60,4,8639,0.105599999
76,98,4,9847,0.0977
2,69,4,198,0.08349999799999999
64,124,4,8313,0.286000013
33,78,4,4237,0.096799999
18,112,4,2321,0.12470000199999999
56,71,4,7220,0.037700001000000004
81,83,4,10482,0.154899999
8,45,4,954,0.282999992
28,81,4,3590,0.096900001
70,72,4,9041,0.091700003
71,122,4,9221,0.277999997
88,77,4,11386,0.282999992
36,97,4,4646,0.061799999
14,87,4,1776,0.041900001
30,65,4,3834,0.067400001
29,73,4,3712,0.064000003
35,13,4,4432,0.118100002
15,125,4,1944,0.118000001
12,17,4,1446,0.143099993
4,17,4,406,0.26899999399999996
38,41,4,4850,0.307999998
39,61,4,5000,0.308999985
64,90,4,8279,0.0559
20,89,4,2558,0.115400001
69,43,4,8882,0.083700001
6,28,4,677,0.26899999399999996
62,48,4,7977,0.0889
88,16,4,11325,0.332899988
49,40,4,6279,0.100199997
94,129,4,12218,0.055599999000000004
81,65,4,10464,0.264999986
42,128,4,5457,0.071000002
5,79,4,598,0.047800000999999995
16,80,4,2029,0.085299999
17,124,4,2203,0.08389999699999999
65,28,4,8347,0.275000006
2,117,4,246,0.23950000100000002
52,86,4,6715,0.10710000199999999
11,119,4,1418,0.31099999
7,57,4,836,0.124600001
42,98,4,5427,0.291000009
19,78,4,2417,0.31400001
13,80,4,1639,0.10530000199999999
66,78,4,8527,0.028899999
78,61,4,10070,0.1061
89,105,4,11544,0.27900001399999996
98,49,4,12658,0.0612
5,25,4,544,0.268000007
9,46,4,1085,0.273000002
46,19,4,5868,0.319999993
25,34,4,3153,0.072300002
87,80,4,11259,0.286000013
35,41,4,4460,0.296000004
20,19,4,2488,0.036800001
34,40,4,4329,0.303000003
25,59,4,3178,0.066299997
93,73,4,12032,0.289999992
83,42,4,10701,0.26300001100000003
10,70,4,1239,0.058699999
7,58,4,837,0.110100001
1,85,4,84,0.29199999600000004
76,109,4,9858,0.275000006
12,90,4,1519,0.053800002
11,82,4,1381,0.06319999700000001
97,118,4,12597,0.22900000199999998
97,42,4,12521,0.0788
15,41,4,1860,0.305000007
97,63,4,12542,0.305000007
7,16,4,795,0.27900001399999996
73,25,4,9384,0.082599998
31,119,4,4018,0.0469
56,109,4,7258,0.074100003
82,118,4,10647,0.072300002
69,65,4,8904,0.200800002
66,100,4,8549,0.297500014
55,86,4,7105,0.035799999
90,71,4,11640,0.15389999699999998
37,50,4,4729,0.10729999800000001
10,85,4,1254,0.0381
10,19,4,1188,0.296000004
46,87,4,5936,0.30099999899999996
40,97,4,5166,0.30399999
83,19,4,10678,0.042800002000000004
35,6,4,4425,0.268000007
88,59,4,11368,0.282000005
55,40,4,7059,0.087399997
11,61,4,1360,0.31099999
37,84,4,4763,0.065399997
76,72,4,9821,0.21240000399999998
41,73,4,5272,0.291000009
40,63,4,5132,0.31099999
15,79,4,1898,0.062199999000000006
87,28,4,11207,0.069799997
87,81,4,11260,0.27900001399999996
100,35,4,12904,0.138500005
9,1,4,1040,0.029999999
64,3,4,8192,0.048799999000000004
90,110,4,11679,0.26300001100000003
43,13,4,5472,0.275000006
84,129,4,10918,0.074199997
67,119,4,8698,0.25900000300000003
7,50,4,829,0.289999992
7,74,4,853,0.037799999
60,112,4,7781,0.26899999399999996
99,40,4,12779,0.16240000699999999
52,93,4,6722,0.335000008
92,77,4,11906,0.28099998800000003
6,24,4,673,0.282000005
24,37,4,3026,0.061799999
11,95,4,1394,0.029899999
93,28,4,11987,0.273000002
95,113,4,12332,0.28099998800000003
85,48,4,10967,0.277999997
17,84,4,2163,0.077299997
40,104,4,5173,0.147200003
38,12,4,4821,0.26699999
59,28,4,7567,0.286000013
72,102,4,9331,0.277099997
87,129,4,11308,0.103500001
92,75,4,11904,0.284000009
17,77,4,2156,0.048900001
72,78,4,9307,0.165600002
77,2,4,9881,0.062700003
31,72,4,3971,0.052099999
56,19,4,7168,0.062799998
89,17,4,11456,0.308999985
75,120,4,9739,0.181299999
46,32,4,5881,0.115500003
75,109,4,9728,0.264999986
7,68,4,847,0.289999992
12,3,4,1432,0.032400001
59,51,4,7590,0.039500002
39,17,4,4956,0.27900001399999996
13,116,4,1675,0.31099999
57,14,4,7293,0.10779999900000001
35,12,4,4431,0.09830000300000001
30,29,4,3798,0.035300002000000004
42,80,4,5409,0.294
60,127,4,7796,0.30099999899999996
82,46,4,10575,0.275999993
70,107,4,9076,0.291000009
65,64,4,8383,0.102899998
66,48,4,8497,0.154300004
18,128,4,2337,0.22820000399999998
13,93,4,1652,0.056000002
71,39,4,9138,0.046700001
87,104,4,11283,0.294
16,42,4,1991,0.054900002
40,99,4,5168,0.296000004
66,14,4,8463,0.0572
56,10,4,7159,0.08800000000000001
34,11,4,4300,0.1052
32,105,4,4134,0.182400003
52,122,4,6751,0.06459999799999999
12,119,4,1548,0.308999985
93,115,4,12074,0.275000006
28,119,4,3628,0.058600001
91,49,4,11748,0.27000001100000004
90,56,4,11625,0.296000004
73,128,4,9487,0.105800003
23,120,4,2979,0.0792
74,38,4,9527,0.07020000400000001
86,38,4,11087,0.08500000099999999
2,22,4,151,0.1171
81,31,4,10430,0.04630000099999999
16,52,4,2001,0.31400001
88,43,4,11352,0.28099998800000003
98,61,4,12670,0.326999992
92,31,4,11860,0.289999992
60,70,4,7739,0.128700003
57,128,4,7407,0.0436
3,16,4,275,0.127800003
34,84,4,4373,0.10249999900000001
69,48,4,8887,0.158399999
3,85,4,344,0.294999987
47,8,4,5987,0.298999995
16,3,4,1952,0.022500001000000002
6,81,4,730,0.026799998999999998
86,36,4,11085,0.114600003
35,56,4,4475,0.239299998
89,55,4,11494,0.286000013
56,8,4,7157,0.073299997
38,26,4,4835,0.08800000000000001
20,101,4,2570,0.0634
77,118,4,9997,0.074900001
55,126,4,7145,0.023499999
67,108,4,8687,0.077299997
3,97,4,356,0.048799999000000004
