X,Y,Z,ScaledValSoft
51.0,62.0,16.0,0.7037238478660583
51.0,69.0,16.0,0.6765425801277161
51.0,82.0,16.0,0.25550422072410583
51.0,87.0,16.0,0.2647458612918854
51.0,94.0,16.0,0.12748029828071594
51.0,96.0,16.0,0.7526502013206482
51.0,97.0,16.0,0.7689589858055115
51.0,106.0,16.0,0.7526502013206482
51.0,110.0,16.0,0.7580864429473877
51.0,119.0,16.0,0.23185649514198303
51.0,127.0,16.0,0.33623266220092773
52.0,3.0,16.0,0.06224517896771431
52.0,5.0,16.0,0.08833923190832138
52.0,8.0,16.0,0.0742049515247345
52.0,9.0,16.0,0.044577326625585556
52.0,11.0,16.0,0.09703724831342697
52.0,15.0,16.0,0.07583582401275635
52.0,16.0,16.0,0.1193259134888649
52.0,18.0,16.0,0.15928241610527039
52.0,21.0,16.0,0.7798314690589905
52.0,25.0,16.0,0.7716770768165588
52.0,29.0,16.0,0.12068497389554977
52.0,38.0,16.0,0.14052732288837433
52.0,39.0,16.0,0.3954879343509674
52.0,47.0,16.0,0.28132644295692444
52.0,69.0,16.0,0.5678173303604126
52.0,76.0,16.0,0.22207121551036835
52.0,78.0,16.0,0.150584414601326
52.0,79.0,16.0,0.15710791945457458
52.0,100.0,16.0,0.7743952870368958
52.0,103.0,16.0,0.7526502013206482
52.0,105.0,16.0,0.7173145413398743
52.0,109.0,16.0,0.7417776584625244
52.0,113.0,16.0,0.8097308874130249
52.0,124.0,16.0,0.1742321252822876
53.0,1.0,16.0,0.15330252051353455
53.0,2.0,16.0,0.10600707679986954
53.0,7.0,16.0,0.0236477293074131
53.0,9.0,16.0,0.05028540641069412
53.0,18.0,16.0,0.19162815809249878
53.0,21.0,16.0,0.7444958090782166
53.0,22.0,16.0,0.7825496196746826
53.0,25.0,16.0,0.7417776584625244
53.0,28.0,16.0,0.06713781505823135
53.0,29.0,16.0,0.13590650260448456
53.0,30.0,16.0,0.1258494257926941
53.0,32.0,16.0,0.07828214019536972
53.0,38.0,16.0,0.17368848621845245
53.0,40.0,16.0,0.2913835346698761
53.0,41.0,16.0,0.25305789709091187
53.0,42.0,16.0,0.3761892020702362
53.0,54.0,16.0,0.13916826248168945
53.0,59.0,16.0,0.13509106636047363
53.0,61.0,16.0,0.08263115584850311
53.0,62.0,16.0,0.04539277032017708
53.0,66.0,16.0,0.7270997166633606
53.0,68.0,16.0,0.7336232662200928
53.0,70.0,16.0,0.39820602536201477
53.0,78.0,16.0,0.1957053542137146
53.0,79.0,16.0,0.2462625801563263
53.0,82.0,16.0,0.11524871736764908
53.0,86.0,16.0,0.20521880686283112
53.0,95.0,16.0,0.10437619686126709
53.0,110.0,16.0,0.7662408351898193
53.0,112.0,16.0,0.7689589858055115
53.0,115.0,16.0,0.7363414764404297
53.0,118.0,16.0,0.7553683519363403
53.0,120.0,16.0,0.32291385531425476
53.0,122.0,16.0,0.2120141237974167
54.0,3.0,16.0,0.11524871736764908
54.0,12.0,16.0,0.054634418338537216
54.0,14.0,16.0,0.10328894853591919
54.0,17.0,16.0,0.07012775540351868
54.0,21.0,16.0,0.7662408351898193
54.0,22.0,16.0,0.7254689335823059
54.0,24.0,16.0,0.7417776584625244
54.0,27.0,16.0,0.09975536912679672
54.0,38.0,16.0,0.27779287099838257
54.0,40.0,16.0,0.3484642505645752
54.0,52.0,16.0,0.2150040864944458
54.0,54.0,16.0,0.1568361222743988
54.0,73.0,16.0,0.4289209246635437
54.0,76.0,16.0,0.17559120059013367
54.0,91.0,16.0,0.7472139000892639
54.0,93.0,16.0,0.7309051752090454
54.0,98.0,16.0,0.1310138702392578
54.0,101.0,16.0,0.739059567451477
54.0,106.0,16.0,0.7689589858055115
54.0,107.0,16.0,0.7309051752090454
54.0,109.0,16.0,0.6982875466346741
54.0,110.0,16.0,0.7281870245933533
54.0,113.0,16.0,0.7463985085487366
54.0,116.0,16.0,0.78526771068573
54.0,119.0,16.0,0.7879859209060669
54.0,120.0,16.0,0.7934221625328064
54.0,123.0,16.0,0.18347376585006714
54.0,125.0,16.0,0.18727914988994598
54.0,126.0,16.0,0.20494699478149414
55.0,1.0,16.0,0.24490350484848022
55.0,2.0,16.0,0.18619190156459808
55.0,5.0,16.0,0.1579233705997467
55.0,17.0,16.0,0.06958413124084473
55.0,20.0,16.0,0.7526502013206482
55.0,30.0,16.0,0.10926883667707443
55.0,43.0,16.0,0.3299809694290161
55.0,44.0,16.0,0.2527860701084137
55.0,45.0,16.0,0.23892362415790558
55.0,47.0,16.0,0.1000271886587143
55.0,48.0,16.0,0.20467519760131836
55.0,51.0,16.0,0.13563469052314758
55.0,53.0,16.0,0.11905409395694733
55.0,57.0,16.0,0.11660777777433395
55.0,60.0,16.0,0.12720848619937897
55.0,73.0,16.0,0.6248980760574341
55.0,84.0,16.0,0.10437619686126709
55.0,86.0,16.0,0.10709432512521744
55.0,87.0,16.0,0.09540636837482452
55.0,88.0,16.0,0.7444958090782166
55.0,110.0,16.0,0.7363414764404297
55.0,124.0,16.0,0.8070127964019775
55.0,129.0,16.0,0.15194347500801086
56.0,7.0,16.0,0.05925523489713669
56.0,13.0,16.0,0.1796683818101883
56.0,17.0,16.0,0.08969829231500626
56.0,19.0,16.0,0.1386246234178543
56.0,22.0,16.0,0.7499321103096008
56.0,23.0,16.0,0.763522744178772
56.0,27.0,16.0,0.053818974643945694
56.0,40.0,16.0,0.24218536913394928
56.0,41.0,16.0,0.23674912750720978
56.0,43.0,16.0,0.2258765995502472
56.0,44.0,16.0,0.20032617449760437
56.0,46.0,16.0,0.15194347500801086
56.0,51.0,16.0,0.19706442952156067
56.0,54.0,16.0,0.1011144369840622
56.0,61.0,16.0,0.1193259134888649
56.0,68.0,16.0,0.49170970916748047
56.0,70.0,16.0,0.6955694556236267
56.0,79.0,16.0,0.12720848619937897
56.0,83.0,16.0,0.11225877702236176
56.0,90.0,16.0,0.739059567451477
56.0,95.0,16.0,0.1785811334848404
56.0,101.0,16.0,0.20820875465869904
56.0,103.0,16.0,0.23375916481018066
56.0,112.0,16.0,0.7608045339584351
56.0,117.0,16.0,0.801576554775238
56.0,123.0,16.0,0.801576554775238
56.0,130.0,16.0,0.1967926025390625
57.0,2.0,16.0,0.17667844891548157
57.0,4.0,16.0,0.24463169276714325
57.0,5.0,16.0,0.1924436092376709
57.0,15.0,16.0,0.15955422818660736
57.0,19.0,16.0,0.08888285607099533
57.0,20.0,16.0,0.7173145413398743
57.0,22.0,16.0,0.7281870245933533
57.0,23.0,16.0,0.7798314690589905
57.0,24.0,16.0,0.7689589858055115
57.0,25.0,16.0,0.7798314690589905
57.0,27.0,16.0,0.06958413124084473
57.0,29.0,16.0,0.05708073452115059
57.0,30.0,16.0,0.03995651379227638
57.0,35.0,16.0,0.24680618941783905
57.0,39.0,16.0,0.17341668903827667
57.0,43.0,16.0,0.24272900819778442
57.0,46.0,16.0,0.12829574942588806
57.0,47.0,16.0,0.1880945861339569
57.0,51.0,16.0,0.11959771811962128
57.0,55.0,16.0,0.07012775540351868
57.0,58.0,16.0,0.06387605518102646
57.0,61.0,16.0,0.11470508575439453
57.0,64.0,16.0,0.12449035793542862
57.0,72.0,16.0,0.602609395980835
57.0,74.0,16.0,0.48681706190109253
57.0,77.0,16.0,0.23702092468738556
57.0,84.0,16.0,0.13590650260448456
57.0,92.0,16.0,0.7662408351898193
57.0,95.0,16.0,0.13400381803512573
57.0,103.0,16.0,0.3321554958820343
57.0,130.0,16.0,0.4378907382488251
58.0,5.0,16.0,0.13563469052314758
58.0,6.0,16.0,0.1225876659154892
58.0,11.0,16.0,0.3000815510749817
58.0,14.0,16.0,0.08290297538042068
58.0,17.0,16.0,0.14270183444023132
58.0,19.0,16.0,0.08888285607099533
58.0,27.0,16.0,0.7662408351898193
58.0,32.0,16.0,0.15085622668266296
58.0,35.0,16.0,0.1215004175901413
58.0,54.0,16.0,0.1204131618142128
58.0,56.0,16.0,0.10328894853591919
58.0,62.0,16.0,0.09105736017227173
58.0,64.0,16.0,0.1334601789712906
58.0,70.0,16.0,0.7091600894927979
58.0,75.0,16.0,0.2182658314704895
58.0,78.0,16.0,0.19217178225517273
58.0,79.0,16.0,0.16281600296497345
58.0,96.0,16.0,0.07284588366746902
58.0,101.0,16.0,0.126936674118042
58.0,108.0,16.0,0.7877140641212463
58.0,122.0,16.0,0.7798314690589905
58.0,124.0,16.0,0.8287578225135803
58.0,126.0,16.0,0.8151671886444092
59.0,8.0,16.0,0.16172872483730316
59.0,22.0,16.0,0.7145963907241821
59.0,24.0,16.0,0.7281870245933533
59.0,43.0,16.0,0.191356360912323
59.0,47.0,16.0,0.29192715883255005
59.0,53.0,16.0,0.13726557791233063
59.0,55.0,16.0,0.07991302758455276
59.0,60.0,16.0,0.0742049515247345
59.0,61.0,16.0,0.0655069425702095
59.0,67.0,16.0,0.7580864429473877
59.0,73.0,16.0,0.7336232662200928
59.0,74.0,16.0,0.5479750037193298
59.0,78.0,16.0,0.16499049961566925
59.0,86.0,16.0,0.09268823266029358
59.0,90.0,16.0,0.7472139000892639
59.0,92.0,16.0,0.7771133780479431
59.0,104.0,16.0,0.17695026099681854
59.0,109.0,16.0,0.4011959731578827
59.0,112.0,16.0,0.826039731502533
59.0,126.0,16.0,0.8532209992408752
59.0,127.0,16.0,0.8613753914833069
60.0,11.0,16.0,0.07746671140193939
60.0,28.0,16.0,0.09160098433494568
60.0,37.0,16.0,0.3647730350494385
60.0,39.0,16.0,0.1924436092376709
60.0,40.0,16.0,0.19407446682453156
60.0,43.0,16.0,0.13889645040035248
60.0,44.0,16.0,0.094590924680233
60.0,52.0,16.0,0.1538461595773697
60.0,55.0,16.0,0.10464800894260406
60.0,56.0,16.0,0.12122860550880432
60.0,60.0,16.0,0.07936940342187881
60.0,66.0,16.0,0.7798314690589905
60.0,70.0,16.0,0.7281870245933533
60.0,77.0,16.0,0.26175591349601746
60.0,81.0,16.0,0.07991302758455276
60.0,84.0,16.0,0.16526229679584503
60.0,90.0,16.0,0.7363414764404297
60.0,94.0,16.0,0.7934221625328064
60.0,98.0,16.0,0.03805381804704666
60.0,102.0,16.0,0.16580593585968018
60.0,105.0,16.0,0.19516171514987946
60.0,114.0,16.0,0.8287578225135803
60.0,116.0,16.0,0.8178852796554565
60.0,123.0,16.0,0.7907040119171143
60.0,124.0,16.0,0.8341941237449646
61.0,3.0,16.0,0.23158466815948486
61.0,7.0,16.0,0.22016853094100952
61.0,11.0,16.0,0.07909758388996124
61.0,20.0,16.0,0.6450122594833374
61.0,27.0,16.0,0.7580864429473877
61.0,33.0,16.0,0.044033702462911606
61.0,37.0,16.0,0.2848600149154663
61.0,40.0,16.0,0.1386246234178543
61.0,48.0,16.0,0.3462897539138794
61.0,56.0,16.0,0.12503398954868317
61.0,62.0,16.0,0.06523512303829193
61.0,67.0,16.0,0.8070127964019775
61.0,71.0,16.0,0.763522744178772
61.0,76.0,16.0,0.1655341237783432
61.0,80.0,16.0,0.06306061893701553
61.0,81.0,16.0,0.05544985085725784
61.0,82.0,16.0,0.17477576434612274
61.0,87.0,16.0,0.07637946307659149
61.0,88.0,16.0,0.7499321103096008
61.0,93.0,16.0,0.8151671886444092
61.0,98.0,16.0,0.054906222969293594
61.0,110.0,16.0,0.11171514540910721
61.0,128.0,16.0,0.8505029082298279
61.0,130.0,16.0,0.8532209992408752
62.0,6.0,16.0,0.1236749142408371
62.0,12.0,16.0,0.1022016853094101
62.0,22.0,16.0,0.7037238478660583
62.0,23.0,16.0,0.7145963907241821
62.0,33.0,16.0,0.03343300148844719
62.0,34.0,16.0,0.03125849738717079
62.0,38.0,16.0,0.08263115584850311
62.0,39.0,16.0,0.18211469054222107
62.0,42.0,16.0,0.26610490679740906
62.0,46.0,16.0,0.5167165398597717
62.0,48.0,16.0,0.32073935866355896
62.0,49.0,16.0,0.5053004026412964
62.0,62.0,16.0,0.13481925427913666
62.0,64.0,16.0,0.07637946307659149
62.0,68.0,16.0,0.8097308874130249
62.0,74.0,16.0,0.42321285605430603
62.0,87.0,16.0,0.08399022370576859
62.0,88.0,16.0,0.7526502013206482
62.0,96.0,16.0,0.059527043253183365
62.0,98.0,16.0,0.03914107382297516
62.0,99.0,16.0,0.04050013795495033
62.0,106.0,16.0,0.07067137956619263
62.0,107.0,16.0,0.1418863832950592
62.0,109.0,16.0,0.1331883817911148
62.0,112.0,16.0,0.10328894853591919
62.0,118.0,16.0,0.8097308874130249
62.0,119.0,16.0,0.8070127964019775
62.0,120.0,16.0,0.7662408351898193
62.0,122.0,16.0,0.7580864429473877
62.0,128.0,16.0,0.8124490976333618
63.0,9.0,16.0,0.1386246234178543
63.0,10.0,16.0,0.12829574942588806
63.0,14.0,16.0,0.0978526845574379
63.0,18.0,16.0,0.06387605518102646
63.0,23.0,16.0,0.7254689335823059
63.0,27.0,16.0,0.763522744178772
63.0,31.0,16.0,0.08045665174722672
63.0,34.0,16.0,0.012231584638357162
63.0,43.0,16.0,0.24680618941783905
63.0,52.0,16.0,0.41478660702705383
63.0,55.0,16.0,0.1334601789712906
63.0,58.0,16.0,0.11959771811962128
63.0,61.0,16.0,0.057352542877197266
63.0,73.0,16.0,0.7662408351898193
63.0,74.0,16.0,0.7553683519363403
63.0,76.0,16.0,0.169883131980896
63.0,87.0,16.0,0.1138896495103836
63.0,100.0,16.0,0.07284588366746902
63.0,102.0,16.0,0.056808918714523315
63.0,106.0,16.0,0.10845339298248291
63.0,112.0,16.0,0.11062788963317871
63.0,114.0,16.0,0.1549334079027176
63.0,120.0,16.0,0.8124490976333618
63.0,127.0,16.0,0.8287578225135803
64.0,5.0,16.0,0.17776569724082947
64.0,7.0,16.0,0.12938299775123596
64.0,21.0,16.0,0.6857842206954956
64.0,32.0,16.0,0.06170155480504036
64.0,50.0,16.0,0.5142701864242554
64.0,52.0,16.0,0.5395488142967224
64.0,63.0,16.0,0.0462082140147686
64.0,69.0,16.0,0.7716770768165588
64.0,75.0,16.0,0.11524871736764908
64.0,76.0,16.0,0.10981246083974838
64.0,77.0,16.0,0.07148682326078415
64.0,85.0,16.0,0.16200055181980133
64.0,91.0,16.0,0.78526771068573
64.0,92.0,16.0,0.8151671886444092
64.0,100.0,16.0,0.0720304474234581
64.0,102.0,16.0,0.0956781804561615
64.0,121.0,16.0,0.7907040119171143
65.0,1.0,16.0,0.2590377926826477
65.0,8.0,16.0,0.08725197613239288
65.0,10.0,16.0,0.11144333332777023
65.0,11.0,16.0,0.14052732288837433
65.0,12.0,16.0,0.12720848619937897
65.0,20.0,16.0,0.09975536912679672
65.0,39.0,16.0,0.14107094705104828
65.0,41.0,16.0,0.35308507084846497
65.0,42.0,16.0,0.29056811332702637
65.0,50.0,16.0,0.6289752721786499
65.0,56.0,16.0,0.36939385533332825
65.0,58.0,16.0,0.16743682324886322
65.0,65.0,16.0,0.7716770768165588
65.0,71.0,16.0,0.801576554775238
65.0,75.0,16.0,0.20032617449760437
65.0,81.0,16.0,0.051100850105285645
65.0,83.0,16.0,0.17287306487560272
65.0,86.0,16.0,0.126936674118042
65.0,88.0,16.0,0.07257407903671265
65.0,95.0,16.0,0.044577326625585556
65.0,106.0,16.0,0.05544985085725784
65.0,117.0,16.0,0.12938299775123596
65.0,119.0,16.0,0.10790976881980896
65.0,121.0,16.0,0.09377548098564148
65.0,122.0,16.0,0.1785811334848404
65.0,124.0,16.0,0.801576554775238
65.0,130.0,16.0,0.8396303653717041
66.0,2.0,16.0,0.16036967933177948
66.0,5.0,16.0,0.17341668903827667
66.0,15.0,16.0,0.1484099179506302
66.0,20.0,16.0,0.6874151229858398
66.0,23.0,16.0,0.7173145413398743
66.0,52.0,16.0,0.2655613124370575
66.0,60.0,16.0,0.08018483966588974
66.0,61.0,16.0,0.07909758388996124
66.0,69.0,16.0,0.7909758687019348
66.0,72.0,16.0,0.7934221625328064
66.0,75.0,16.0,0.1462354063987732
66.0,86.0,16.0,0.08589291572570801
66.0,105.0,16.0,0.118238665163517
66.0,106.0,16.0,0.057352542877197266
66.0,114.0,16.0,0.14868171513080597
66.0,115.0,16.0,0.18102744221687317
66.0,118.0,16.0,0.12720848619937897
67.0,7.0,16.0,0.0665941908955574
67.0,8.0,16.0,0.14215821027755737
67.0,18.0,16.0,0.15221527218818665
67.0,24.0,16.0,0.7608045339584351
67.0,25.0,16.0,0.7363414764404297
67.0,27.0,16.0,0.7771133780479431
67.0,34.0,16.0,0.04185919836163521
67.0,35.0,16.0,0.044577326625585556
67.0,47.0,16.0,0.3473770320415497
67.0,49.0,16.0,0.3566186726093292
67.0,52.0,16.0,0.46942105889320374
67.0,55.0,16.0,0.1323729306459427
67.0,59.0,16.0,0.1804838329553604
67.0,66.0,16.0,0.7934221625328064
67.0,72.0,16.0,0.797771155834198
67.0,79.0,16.0,0.04321826994419098
67.0,80.0,16.0,0.02881217747926712
67.0,89.0,16.0,0.8124490976333618
67.0,92.0,16.0,0.7553683519363403
67.0,93.0,16.0,0.78526771068573
67.0,103.0,16.0,0.05626529082655907
67.0,107.0,16.0,0.07257407903671265
67.0,108.0,16.0,0.036694757640361786
67.0,119.0,16.0,0.10437619686126709
67.0,122.0,16.0,0.15466159582138062
67.0,126.0,16.0,0.445229709148407
68.0,3.0,16.0,0.09866812080144882
68.0,6.0,16.0,0.0709431990981102
68.0,10.0,16.0,0.05300353094935417
68.0,18.0,16.0,0.11062788963317871
68.0,24.0,16.0,0.6738244891166687
68.0,35.0,16.0,0.051100850105285645
68.0,36.0,16.0,0.0752921998500824
68.0,37.0,16.0,0.07284588366746902
68.0,46.0,16.0,0.24490350484848022
68.0,51.0,16.0,0.35770589113235474
68.0,53.0,16.0,0.2652894854545593
68.0,57.0,16.0,0.1277521252632141
68.0,60.0,16.0,0.15982605516910553
68.0,62.0,16.0,0.12285948544740677
68.0,64.0,16.0,0.13563469052314758
68.0,71.0,16.0,0.8206034302711487
68.0,72.0,16.0,0.801576554775238
68.0,87.0,16.0,0.11198695749044418
68.0,90.0,16.0,0.8214188814163208
68.0,93.0,16.0,0.7662408351898193
68.0,94.0,16.0,0.7336232662200928
68.0,112.0,16.0,0.17396031320095062
68.0,114.0,16.0,0.18945364654064178
68.0,115.0,16.0,0.19815167784690857
68.0,122.0,16.0,0.094590924680233
68.0,123.0,16.0,0.10763794928789139
69.0,3.0,16.0,0.1859200894832611
69.0,5.0,16.0,0.16798043251037598
69.0,13.0,16.0,0.07991302758455276
69.0,18.0,16.0,0.07882577180862427
69.0,19.0,16.0,0.21908126771450043
69.0,26.0,16.0,0.7145963907241821
69.0,27.0,16.0,0.7363414764404297
69.0,28.0,16.0,0.7200326323509216
69.0,31.0,16.0,0.7553683519363403
69.0,32.0,16.0,0.8206034302711487
69.0,35.0,16.0,0.03859744593501091
69.0,43.0,16.0,0.12720848619937897
69.0,53.0,16.0,0.18347376585006714
69.0,61.0,16.0,0.1484099179506302
69.0,72.0,16.0,0.8233215808868408
69.0,83.0,16.0,0.10655070096254349
69.0,89.0,16.0,0.7879859209060669
69.0,106.0,16.0,0.21011143922805786
69.0,111.0,16.0,0.19407446682453156
69.0,114.0,16.0,0.1826583296060562
69.0,115.0,16.0,0.16825225949287415
69.0,121.0,16.0,0.09105736017227173
69.0,122.0,16.0,0.12068497389554977
69.0,127.0,16.0,0.0665941908955574
69.0,128.0,16.0,0.10546344518661499
69.0,129.0,16.0,0.07964120805263519
70.0,8.0,16.0,0.09839631617069244
70.0,14.0,16.0,0.04185919836163521
70.0,16.0,16.0,0.0462082140147686
70.0,17.0,16.0,0.08589291572570801
70.0,18.0,16.0,0.11144333332777023
70.0,19.0,16.0,0.1720576286315918
70.0,21.0,16.0,0.13916826248168945
70.0,24.0,16.0,0.7961402535438538
70.0,29.0,16.0,0.7608045339584351
70.0,34.0,16.0,0.08507747203111649
70.0,40.0,16.0,0.034792061895132065
70.0,41.0,16.0,0.12068497389554977
70.0,42.0,16.0,0.126936674118042
70.0,43.0,16.0,0.2095678150653839
70.0,44.0,16.0,0.1323729306459427
70.0,52.0,16.0,0.1709703803062439
70.0,61.0,16.0,0.25849416851997375
70.0,63.0,16.0,0.0676814392209053
70.0,64.0,16.0,0.13264474272727966
70.0,70.0,16.0,0.7961402535438538
70.0,71.0,16.0,0.7907040119171143
70.0,74.0,16.0,0.18456101417541504
70.0,78.0,16.0,0.20875237882137299
70.0,83.0,16.0,0.1171514019370079
70.0,95.0,16.0,0.2536015212535858
70.0,100.0,16.0,0.32726284861564636
70.0,105.0,16.0,0.1236749142408371
70.0,124.0,16.0,0.08480565249919891
70.0,130.0,16.0,0.08426202833652496
71.0,3.0,16.0,0.1783093363046646
71.0,4.0,16.0,0.18891003727912903
71.0,6.0,16.0,0.10954064130783081
71.0,8.0,16.0,0.0891546681523323
71.0,19.0,16.0,0.13155749440193176
71.0,28.0,16.0,0.7662408351898193
71.0,31.0,16.0,0.7825496196746826
71.0,36.0,16.0,0.08806741237640381
71.0,51.0,16.0,0.14215821027755737
71.0,64.0,16.0,0.9157379865646362
71.0,65.0,16.0,0.8695298433303833
71.0,67.0,16.0,0.8341941237449646
71.0,78.0,16.0,0.331068217754364
71.0,86.0,16.0,0.2764338254928589
71.0,89.0,16.0,0.24354444444179535
71.0,91.0,16.0,0.7743952870368958
71.0,95.0,16.0,0.7934221625328064
71.0,100.0,16.0,0.22995378077030182
71.0,101.0,16.0,0.17776569724082947
71.0,111.0,16.0,0.14813809096813202
71.0,113.0,16.0,0.17232944071292877
71.0,114.0,16.0,0.13047024607658386
71.0,129.0,16.0,0.1277521252632141
72.0,2.0,16.0,0.1193259134888649
72.0,4.0,16.0,0.30361512303352356
72.0,8.0,16.0,0.11524871736764908
72.0,11.0,16.0,0.1622723639011383
72.0,15.0,16.0,0.05925523489713669
72.0,18.0,16.0,0.1386246234178543
72.0,34.0,16.0,0.8396303653717041
72.0,35.0,16.0,0.8396303653717041
72.0,38.0,16.0,0.8287578225135803
72.0,66.0,16.0,0.8524056077003479
72.0,69.0,16.0,0.8450666666030884
72.0,70.0,16.0,0.8151671886444092
72.0,73.0,16.0,0.15819516777992249
72.0,75.0,16.0,0.10029900819063187
72.0,78.0,16.0,0.27480295300483704
72.0,85.0,16.0,0.0913291797041893
72.0,94.0,16.0,0.7444958090782166
72.0,101.0,16.0,0.15438979864120483
72.0,106.0,16.0,0.10709432512521744
72.0,117.0,16.0,0.09975536912679672
72.0,118.0,16.0,0.1138896495103836
72.0,120.0,16.0,0.06740963459014893
73.0,15.0,16.0,0.12965479493141174
73.0,16.0,16.0,0.15846697986125946
73.0,17.0,16.0,0.18211469054222107
73.0,20.0,16.0,0.1342756301164627
73.0,26.0,16.0,0.7716770768165588
73.0,33.0,16.0,0.8314759731292725
73.0,39.0,16.0,0.8341941237449646
73.0,46.0,16.0,0.18293015658855438
73.0,49.0,16.0,0.13182930648326874
73.0,57.0,16.0,0.0742049515247345
73.0,60.0,16.0,0.1783093363046646
73.0,61.0,16.0,0.2753465473651886
73.0,64.0,16.0,0.8695298433303833
73.0,72.0,16.0,0.7907040119171143
73.0,73.0,16.0,0.10084263235330582
73.0,79.0,16.0,0.15031258761882782
73.0,81.0,16.0,0.3191084563732147
73.0,84.0,16.0,0.15411798655986786
73.0,87.0,16.0,0.1590106189250946
73.0,93.0,16.0,0.7961402535438538
73.0,96.0,16.0,0.7118782997131348
73.0,97.0,16.0,0.7662408351898193
73.0,110.0,16.0,0.07936940342187881
73.0,116.0,16.0,0.0913291797041893
73.0,125.0,16.0,0.15112802386283875
73.0,129.0,16.0,0.06034248694777489
74.0,9.0,16.0,0.08480565249919891
74.0,13.0,16.0,0.17803750932216644
74.0,17.0,16.0,0.2269638478755951
74.0,18.0,16.0,0.31747758388519287
74.0,28.0,16.0,0.7336232662200928
74.0,29.0,16.0,0.7771133780479431
74.0,30.0,16.0,0.7608045339584351
74.0,33.0,16.0,0.7825496196746826
74.0,34.0,16.0,0.7988583445549011
74.0,41.0,16.0,0.888556718826294
74.0,46.0,16.0,0.11986953765153885
74.0,66.0,16.0,0.8341941237449646
74.0,68.0,16.0,0.8233215808868408
74.0,69.0,16.0,0.8532209992408752
74.0,70.0,16.0,0.8287578225135803
74.0,75.0,16.0,0.15221527218818665
74.0,77.0,16.0,0.3365044891834259
74.0,79.0,16.0,0.2291383594274521
74.0,87.0,16.0,0.20494699478149414
74.0,90.0,16.0,0.7083446979522705
74.0,92.0,16.0,0.7444958090782166
74.0,94.0,16.0,0.7472139000892639
74.0,95.0,16.0,0.7833650708198547
74.0,96.0,16.0,0.7730361223220825
74.0,101.0,16.0,0.23837998509407043
74.0,105.0,16.0,0.22207121551036835
74.0,109.0,16.0,0.13074205815792084
74.0,113.0,16.0,0.07583582401275635
74.0,118.0,16.0,0.08888285607099533
74.0,128.0,16.0,0.06740963459014893
75.0,23.0,16.0,0.04376189410686493
75.0,27.0,16.0,0.7662408351898193
75.0,28.0,16.0,0.7825496196746826
75.0,30.0,16.0,0.7499321103096008
75.0,36.0,16.0,0.7771133780479431
75.0,43.0,16.0,0.8559392094612122
75.0,45.0,16.0,0.1011144369840622
75.0,56.0,16.0,0.07692308723926544
75.0,65.0,16.0,0.8314759731292725
75.0,70.0,16.0,0.8586573004722595
75.0,71.0,16.0,0.20549063384532928
75.0,77.0,16.0,0.20576244592666626
75.0,79.0,16.0,0.16526229679584503
75.0,89.0,16.0,0.7336232662200928
75.0,102.0,16.0,0.16825225949287415
75.0,103.0,16.0,0.1742321252822876
75.0,105.0,16.0,0.2131013721227646
75.0,111.0,16.0,0.05001359060406685
75.0,114.0,16.0,0.07801033556461334
75.0,124.0,16.0,0.14270183444023132
75.0,127.0,16.0,0.11334602534770966
75.0,129.0,16.0,0.07828214019536972
75.0,130.0,16.0,0.05708073452115059
76.0,11.0,16.0,0.1622723639011383
76.0,12.0,16.0,0.16145692765712738
76.0,14.0,16.0,0.3128567636013031
76.0,20.0,16.0,0.31666213274002075
76.0,21.0,16.0,0.20630605518817902
76.0,22.0,16.0,0.08888285607099533
76.0,23.0,16.0,0.04484914615750313
76.0,24.0,16.0,0.06360424309968948
76.0,29.0,16.0,0.7716770768165588
76.0,32.0,16.0,0.763522744178772
76.0,41.0,16.0,0.8178852796554565
76.0,50.0,16.0,0.17885294556617737
76.0,58.0,16.0,0.0665941908955574
76.0,61.0,16.0,0.08670834451913834
76.0,68.0,16.0,0.8505029082298279
76.0,82.0,16.0,0.11742322146892548
76.0,83.0,16.0,0.12068497389554977
76.0,87.0,16.0,0.2753465473651886
76.0,89.0,16.0,0.25767871737480164
76.0,92.0,16.0,0.7064419984817505
76.0,99.0,16.0,0.1560206562280655
76.0,104.0,16.0,0.18510465323925018
76.0,106.0,16.0,0.1331883817911148
76.0,109.0,16.0,0.12748029828071594
76.0,110.0,16.0,0.1590106189250946
76.0,114.0,16.0,0.12476217746734619
76.0,121.0,16.0,0.12503398954868317
76.0,123.0,16.0,0.1364501267671585
76.0,126.0,16.0,0.11851046979427338
76.0,128.0,16.0,0.06632237136363983
76.0,130.0,16.0,0.10519163310527802
77.0,8.0,16.0,0.1375373750925064
77.0,9.0,16.0,0.13998369872570038
77.0,10.0,16.0,0.15765154361724854
77.0,11.0,16.0,0.11008426547050476
77.0,28.0,16.0,0.08507747203111649
77.0,31.0,16.0,0.08399022370576859
77.0,33.0,16.0,0.78526771068573
77.0,34.0,16.0,0.8151671886444092
77.0,41.0,16.0,0.8124490976333618
77.0,52.0,16.0,0.18646371364593506
77.0,54.0,16.0,0.09404730051755905
77.0,63.0,16.0,0.8749660849571228
77.0,64.0,16.0,0.9157379865646362
77.0,65.0,16.0,0.8668116331100464
77.0,66.0,16.0,0.864093542098999
77.0,67.0,16.0,0.8668116331100464
77.0,71.0,16.0,0.03914107382297516
77.0,76.0,16.0,0.10600707679986954
